2.1260105565882466	"213"
2.3083673138268446	"16"
2.422777325638162	"169"
2.4902934670229	"180"
2.5614729723939456	"67"
2.588305122811383	"78"
2.603470880758916	"165"
2.641118186871319	"258"
2.671913507666859	"220"
2.766358160284987	"22"
2.803878775663564	"72"
2.8463706870954355	"218"
3.155353132618066	"135"
3.1810734435063854	"242"
3.289593857011247	"35"
3.5542547090376826	"207"
3.578139855534623	"124"
3.5941888920516387	"55"
3.8186225149666604	"119"
4.4057254618553925	"177"
4.526702376037243	"160"
4.618162887391976	"91"
4.628674908314794	"173"
4.672433042150343	"26"
5.107631042740141	"159"
5.180555550916802	"85"
5.461939920918713	"227"
6.079840493927915	"39"
7.164428713748799	"69"
8.188153369935334	"197"
9.29401802604223	"92"
9.623886976580653	"56"
10.401223459233206	"157"
10.453871691158279	"198"
11.225273747092716	"8"
11.760714609973034	"134"
12.215679272989318	"257"
12.403390030545824	"202"
12.549240248287688	"133"
14.022279775233782	"76"
14.346868679012887	"219"
14.675255751559256	"62"
17.034514310370984	"196"
17.34388419694358	"190"
19.24770576709224	"34"
20.230521279629823	"168"
20.317110964335505	"215"
20.8152344146733	"130"
22.023395181316904	"217"
23.31231399768647	"127"
23.59973732989506	"225"
23.832088347116596	"216"
25.088693699803454	"188"
25.89221511932235	"83"
26.212516098223464	"28"
27.259152042501317	"195"
27.992054869533053	"14"
32.07042132259445	"54"
32.15417256913083	"89"
37.096862986408645	"228"
37.251074996071246	"247"
44.140872025411205	"95"
49.45661132462525	"194"
50.753816598427186	"243"
50.90625620937502	"193"
59.550739594340264	"93"
59.667113329277896	"82"
64.87592928948722	"106"
68.90369681473841	"70"
84.09850813597299	"1"
84.11590181097921	"129"
87.6358855527208	"36"
94.89347157325075	"61"
95.63470446622533	"10"
96.3117499435242	"260"
100.98912678482527	"189"
103.08320759994069	"17"
150.8168378965514	"37"
161.17071877464664	"265"
163.26305317440017	"179"
176.64820502950786	"12"
177.33601382665012	"49"
181.88012755723574	"223"
238.09299081583325	"112"
255.24107925813186	"152"
259.8524032508687	"66"
273.3862464994971	"244"
305.76327886370507	"146"
314.36369768531495	"145"
314.81557095982487	"116"
332.5982157915018	"40"
369.58732650340613	"52"
376.8562874069859	"226"
377.25719799668	"80"
390.06904217693574	"181"
434.97749781193585	"256"
456.36538244473405	"97"
469.07509811692324	"42"
529.9093837374224	"25"
592.7186149754972	"255"
646.0281506927595	"232"
649.5158042958578	"33"
672.9006550329409	"209"
723.0130738869904	"65"
981.9818226264626	"45"
1024.3060124161445	"224"
1115.2585313382608	"74"
1197.9669303147568	"7"
1494.645299975026	"41"
1497.846126479558	"24"
1835.606379050438	"166"
1907.2806429551727	"261"
2131.3258898310582	"88"
2301.3008690018037	"125"
2420.729835208912	"4"
2740.8409847776807	"75"
2920.0549117301634	"211"
2960.798213941684	"151"
3837.49356879351	"143"
3981.145016053017	"144"
4196.413066656743	"262"
4374.4528935682465	"137"
4456.350268389234	"158"
4515.466285350936	"87"
4615.249148723967	"233"
4933.041077454373	"114"
4970.805320303318	"264"
4982.699885062294	"50"
5034.120018914134	"148"
5277.768527609222	"246"
5589.063538500971	"13"
5749.80523304745	"100"
5773.2907133675935	"140"
5993.689904932197	"113"
6137.8637941614425	"263"
6451.438681106779	"229"
6814.01098680286	"231"
6849.6669102611295	"238"
6933.458658876739	"43"
7493.012568674471	"132"
7795.174312226273	"141"
7819.680201465711	"249"
7997.941529765753	"164"
8780.848807016006	"107"
8904.170943033434	"163"
9234.551385750796	"239"
10185.7580151986	"230"
10253.690281504943	"90"
10526.36104091404	"142"
11446.25018224085	"186"
11447.406648487542	"170"
11769.052326394456	"138"
12043.216256208538	"234"
12177.422556749447	"68"
12296.410379957391	"162"
12823.61976327489	"161"
13139.021640300567	"236"
14062.396056712709	"237"
15191.96602240496	"48"
15748.068475196782	"79"
